whole milk,rolls/buns,shopping bags,
specialty bar,,,
whole milk,cream cheese,cereals,dog food
tropical fruit,,,
frankfurter,other vegetables,whole milk,whipped/sour cream
curd,specialty cheese,flour,long life bakery product
whole milk,,,
semi-finished bread,,,
photo/film,,,
rolls/buns,white bread,coffee,
bottled water,long life bakery product,,
whole milk,beverages,frozen meals,frozen dessert
rolls/buns,soda,,
other vegetables,rolls/buns,,
sausage,canned beer,salty snack,
whole milk,yogurt,rolls/buns,bottled water
whole milk,rolls/buns,,
meat,curd,bottled beer,cake bar
pastry,,,
yogurt,canned fish,,
whole milk,whipped/sour cream,pudding powder,
other vegetables,brown bread,,
beef,rolls/buns,dog food,soda
ham,pork,white bread,candy
packaged fruit/vegetables,pastry,,
white bread,misc. beverages,long life bakery product,
other vegetables,,,
other vegetables,butter milk,yogurt,fruit/vegetable juice
frankfurter,pastry,soda,
rolls/buns,,,
soda,shopping bags,,
whole milk,napkins,,
bottled beer,liquor,,
other vegetables,bottled beer,canned beer,
canned beer,,,
butter,mayonnaise,instant coffee,
potted plants,,,
rolls/buns,fruit/vegetable juice,,
frozen meals,soda,,
frozen potato products,,,
pip fruit,other vegetables,frozen vegetables,canned vegetables
sausage,pork,white wine,
rolls/buns,soda,,
pastry,soda,specialty bar,
pip fruit,canned beer,shopping bags,
soda,,,
bottled beer,liquor,,
rolls/buns,bottled water,dental care,shopping bags
brandy,,,
beef,sugar,canned beer,
whole milk,,,
pork,other vegetables,,
other vegetables,whole milk,,
canned beer,,,
canned beer,shopping bags,,
sausage,rolls/buns,red/blush wine,shopping bags
beverages,,,
ice cream,,,
ice cream,rolls/buns,canned beer,
fruit/vegetable juice,salty snack,candles,
canned beer,,,
pastry,long life bakery product,waffles,napkins
tropical fruit,yogurt,rolls/buns,
brown bread,,,
beef,salty snack,,
butter,napkins,,
whole milk,seasonal products,shopping bags,
soda,chocolate,,
coffee,,,
sausage,whole milk,curd,
frozen vegetables,frozen meals,shopping bags,
UHT-milk,baking powder,,
whole milk,,,
sparkling wine,,,
onions,whipped/sour cream,newspapers,
bottled beer,shopping bags,,
baking powder,,,
rolls/buns,brown bread,canned beer,
frankfurter,rolls/buns,margarine,soda
whole milk,,,
bottled water,,,
pastry,soda,,
meat,rolls/buns,,
canned beer,,,
hamburger meat,soft cheese,white bread,pastry
citrus fruit,berries,UHT-milk,processed cheese
bottled water,bottled beer,,
dish cleaner,bathroom cleaner,hygiene articles,napkins
semi-finished bread,seasonal products,,
tropical fruit,margarine,,
whipped/sour cream,,,
whole milk,,,
canned beer,,,
whole milk,pastry,newspapers,
onions,yogurt,oil,
soda,,,
whole milk,,,
yogurt,cake bar,,
fruit/vegetable juice,seasonal products,,
whole milk,soda,fruit/vegetable juice,shopping bags
whole milk,fruit/vegetable juice,,
pork,white bread,pastry,shopping bags
bottled water,,,
candles,,,
processed cheese,soda,shopping bags,
napkins,,,
whole milk,butter,fruit/vegetable juice,candy
tropical fruit,whole milk,long life bakery product,chocolate
whole milk,whipped/sour cream,,
rolls/buns,,,
soda,,,
canned beer,,,
bottled beer,,,
fruit/vegetable juice,waffles,,
pip fruit,canned beer,,
whole milk,cream cheese,salty snack,
yogurt,frozen meals,soda,
chicken,tropical fruit,,
hamburger meat,whole milk,whipped/sour cream,
whipped/sour cream,frozen vegetables,flour,flower (seeds)
canned beer,,,
yogurt,brown bread,,
canned beer,red/blush wine,,
fruit/vegetable juice,,,
male cosmetics,,,
sausage,organic products,specialty chocolate,
tropical fruit,other vegetables,yogurt,chewing gum
herbs,oil,dog food,
chocolate marshmallow,,,
onions,brown bread,,
whipped/sour cream,,,
pork,,,
soda,,,
other vegetables,butter milk,yogurt,
tropical fruit,butter milk,brown bread,flour
bottled beer,white wine,,
beef,,,
other vegetables,,,
other vegetables,,,
citrus fruit,tropical fruit,coffee,
cream,,,
whipped/sour cream,,,
tropical fruit,yogurt,soda,
pork,canned beer,seasonal products,
pork,whole milk,pastry,shopping bags
whole milk,curd,hard cheese,bottled water
whole milk,rolls/buns,specialty bar,
soda,specialty chocolate,,
ice cream,,,
yogurt,soda,,
shopping bags,,,
pork,whole milk,dessert,
beverages,specialty bar,,
semi-finished bread,,,
onions,frozen meals,,
yogurt,coffee,,
potato products,,,
canned beer,newspapers,,
sausage,rolls/buns,fruit/vegetable juice,
newspapers,,,
whole milk,yogurt,,
bottled beer,liquor (appetizer),dishes,
zwieback,long life bakery product,dental care,
pip fruit,,,
other vegetables,pet care,,
canned beer,,,
spread cheese,rolls/buns,,
newspapers,,,
canned beer,,,
seasonal products,photo/film,,
yogurt,,,
rolls/buns,white bread,dish cleaner,shopping bags
pork,brown bread,bottled water,soda
canned fish,fruit/vegetable juice,make up remover,
sausage,yogurt,pastry,cat food
liquor,,,
citrus fruit,root vegetables,onions,other vegetables
domestic eggs,rolls/buns,dish cleaner,hygiene articles
semi-finished bread,,,
rolls/buns,baking powder,soda,
whole milk,pastry,vinegar,
other vegetables,processed cheese,tea,
tropical fruit,rolls/buns,bottled water,
beef,onions,whole milk,napkins
grapes,root vegetables,other vegetables,domestic eggs
pet care,,,
coffee,photo/film,,
frankfurter,chicken,brown bread,oil
herbs,yogurt,,
pork,hygiene articles,,
nuts/prunes,yogurt,fruit/vegetable juice,specialty chocolate
chocolate,,,
pork,root vegetables,pastry,bottled beer
tropical fruit,pip fruit,grapes,
bottled water,candy,,
oil,,,
UHT-milk,soda,canned beer,
dessert,,,
newspapers,,,
whole milk,,,
citrus fruit,root vegetables,whole milk,curd
whole milk,frozen meals,pasta,candy
sausage,whole milk,cream cheese,brown bread
beverages,waffles,,
photo/film,shopping bags,,
dishes,,,
frankfurter,whole milk,butter milk,
whole milk,butter,rolls/buns,bottled beer
pork,citrus fruit,,
yogurt,fruit/vegetable juice,dishes,
hamburger meat,rolls/buns,,
packaged fruit/vegetables,,,
shopping bags,,,
grapes,chocolate,light bulbs,
sausage,domestic eggs,rolls/buns,brown bread
tropical fruit,,,
coffee,flower (seeds),,
bottled water,soda,chocolate,shopping bags
soda,waffles,,
beef,rolls/buns,,
specialty bar,,,
ice cream,,,
rolls/buns,specialty chocolate,,
pip fruit,UHT-milk,curd cheese,coffee
whole milk,pastry,soda,
coffee,,,
soda,,,
butter,curd,,
bottled water,soda,,
pet care,bottled beer,,
pastry,ketchup,chocolate,napkins
other vegetables,,,
chicken,other vegetables,,
shopping bags,,,
oil,candy,,
other vegetables,pastry,candy,napkins
Instant food products,,,
soda,chocolate,chocolate marshmallow,
tropical fruit,domestic eggs,newspapers,
other vegetables,,,
hamburger meat,tropical fruit,other vegetables,shopping bags
whipped/sour cream,female sanitary products,,
misc. beverages,,,
sausage,berries,whipped/sour cream,shopping bags
UHT-milk,canned beer,,
sausage,citrus fruit,canned fish,waffles
rolls/buns,pickled vegetables,chewing gum,specialty chocolate
specialty chocolate,,,
pip fruit,pastry,,
soda,,,
pip fruit,other vegetables,canned beer,
hygiene articles,,,
waffles,,,
long life bakery product,,,
chicken,pip fruit,frozen vegetables,
rolls/buns,fruit/vegetable juice,long life bakery product,newspapers
tropical fruit,pip fruit,,
photo/film,,,
whole milk,curd,red/blush wine,newspapers
white wine,,,
root vegetables,,,
frozen meals,frozen fish,,
cream cheese,brown bread,,
bottled water,,,
white bread,,,
frankfurter,soft cheese,rolls/buns,
chicken,other vegetables,whole milk,pastry
UHT-milk,bottled beer,liquor (appetizer),dishes
domestic eggs,cat food,bottled water,
chicken,pork,butter,candles
canned beer,,,
misc. beverages,newspapers,,
pip fruit,,,
brown bread,chocolate,,
whole milk,soda,cleaner,
frankfurter,whole milk,rolls/buns,salt
meat,curd,whipped/sour cream,roll products
whole milk,salty snack,,
UHT-milk,bottled water,specialty chocolate,
processed cheese,,,
yogurt,margarine,,
shopping bags,,,
frozen meals,soda,,
ham,tropical fruit,,
bottled water,soda,,
citrus fruit,whole milk,,
misc. beverages,,,
napkins,,,
whole milk,,,
chewing gum,,,
dishes,,,
soda,canned beer,,
rolls/buns,Instant food products,,
newspapers,,,
cereals,specialty chocolate,potted plants,
whipped/sour cream,newspapers,,
ham,beef,tropical fruit,cat food
bottled beer,,,
misc. beverages,canned beer,shopping bags,
other vegetables,newspapers,,
whole milk,rolls/buns,white bread,soap
whole milk,yogurt,bottled water,
organic sausage,rolls/buns,,
canned beer,,,
pastry,,,
root vegetables,UHT-milk,soda,
frankfurter,frozen potato products,rolls/buns,specialty fat
whole milk,,,
canned beer,red/blush wine,,
pastry,soda,,
bottled beer,,,
rolls/buns,red/blush wine,newspapers,
rolls/buns,canned fish,soda,newspapers
liquor,,,
soda,specialty bar,,
bottled water,,,
other vegetables,margarine,,
whole milk,oil,candles,
canned beer,,,
mustard,,,
whole milk,soda,,
specialty bar,,,
rolls/buns,,,
berries,other vegetables,,
citrus fruit,specialty bar,,
pasta,,,
soda,,,
rolls/buns,soda,,
dessert,candy,,
sausage,citrus fruit,root vegetables,
butter milk,hard cheese,instant coffee,
yogurt,frozen vegetables,,
pip fruit,roll products,potted plants,
bottled beer,,,
beef,,,
whole milk,dessert,oil,
yogurt,canned beer,,
whole milk,frozen meals,rolls/buns,margarine
whole milk,pastry,,
coffee,syrup,,
brown bread,canned beer,,
rolls/buns,canned fish,canned beer,
rolls/buns,,,
tropical fruit,bottled water,chewing gum,
citrus fruit,tropical fruit,pip fruit,shopping bags
beef,,,
bottled beer,,,
other vegetables,yogurt,white bread,
whole milk,canned beer,,
pip fruit,,,
soda,softener,,
liver loaf,tropical fruit,other vegetables,
whole milk,,,
ice cream,,,
soda,nut snack,flower (seeds),
onions,spread cheese,,
dessert,rolls/buns,bottled water,specialty bar
chicken,root vegetables,UHT-milk,specialty chocolate
sausage,potted plants,,
beverages,long life bakery product,,
whole milk,napkins,,
turkey,tropical fruit,yogurt,rolls/buns
butter,,,
tropical fruit,shopping bags,,
yogurt,beverages,coffee,
coffee,newspapers,,
tropical fruit,whole milk,,
yogurt,rolls/buns,,
bottled water,white wine,newspapers,
domestic eggs,brown bread,photo/film,
other vegetables,frozen vegetables,pastry,specialty bar
dessert,long life bakery product,,
ham,UHT-milk,,
whole milk,shopping bags,,
whole milk,,,
soda,,,
sausage,citrus fruit,other vegetables,
curd,soda,,
frankfurter,whole milk,bottled water,
ice cream,bottled water,soda,
canned fruit,,,
hamburger meat,soda,rum,potted plants
frozen fish,,,
grapes,root vegetables,,
misc. beverages,napkins,,
canned beer,red/blush wine,,
chocolate,potted plants,shopping bags,
frankfurter,rolls/buns,,
soda,,,
frozen meals,ice cream,frozen potato products,
root vegetables,other vegetables,yogurt,
whole milk,frozen meals,rolls/buns,
frankfurter,rolls/buns,,
whole milk,rolls/buns,spices,bottled water
coffee,instant coffee,,
sausage,fruit/vegetable juice,,
soda,canned beer,,
rolls/buns,,,
pork,rolls/buns,soda,
onions,whole milk,beverages,frozen dessert
rolls/buns,,,
ham,hard cheese,pastry,fruit/vegetable juice
bottled water,specialty chocolate,,
curd,flour,canned beer,
pastry,,,
hamburger meat,other vegetables,hard cheese,frozen vegetables
canned beer,male cosmetics,,
other vegetables,,,
root vegetables,,,
canned beer,newspapers,,
yogurt,,,
cream cheese,,,
soda,,,
beef,root vegetables,,
liquor,specialty bar,,
cookware,,,
other vegetables,cake bar,,
salty snack,,,
newspapers,,,
chewing gum,chocolate,,
meat,brown bread,seasonal products,shopping bags
packaged fruit/vegetables,,,
whole milk,dessert,,
sausage,rolls/buns,shopping bags,
frankfurter,rolls/buns,,
soda,,,
beef,,,
salt,detergent,,
other vegetables,canned beer,,
pip fruit,soda,,
frankfurter,root vegetables,,
other vegetables,ice cream,,
specialty chocolate,,,
chewing gum,,,
sausage,curd,soda,
citrus fruit,coffee,,
sausage,pastry,,
coffee,chocolate,,
cat food,bottled water,white wine,shopping bags
frankfurter,citrus fruit,tropical fruit,rolls/buns
whipped/sour cream,domestic eggs,margarine,
whole milk,,,
soda,misc. beverages,salty snack,chewing gum
soda,,,
tropical fruit,whole milk,,
ham,rolls/buns,bottled beer,chewing gum
bottled beer,,,
tropical fruit,whole milk,ice cream,
tropical fruit,,,
tropical fruit,other vegetables,whipped/sour cream,white bread
whole milk,,,
sausage,rolls/buns,bottled beer,
chicken,,,
pastry,,,
rolls/buns,,,
canned beer,shopping bags,,
hygiene articles,,,
seasonal products,,,
butter milk,yogurt,,
canned beer,,,
bottled beer,,,
berries,yogurt,,
whole milk,canned beer,,
bottled beer,,,
fruit/vegetable juice,,,
packaged fruit/vegetables,frozen fish,napkins,
pip fruit,butter milk,cream cheese,rolls/buns
sausage,whole milk,curd,cat food
curd,cake bar,,
packaged fruit/vegetables,whole milk,rolls/buns,pastry
dog food,,,
bottled beer,prosecco,,
meat,citrus fruit,whole milk,spread cheese
finished products,,,
prosecco,hygiene articles,potted plants,
beef,other vegetables,margarine,soda
curd cheese,rolls/buns,,
misc. beverages,,,
condensed milk,coffee,,
other vegetables,,,
soda,specialty chocolate,,
specialty chocolate,,,
long life bakery product,,,
potted plants,shopping bags,,
sausage,soda,,
whole milk,newspapers,,
frankfurter,other vegetables,,
canned beer,,,
bottled beer,,,
bottled beer,liquor,,
baking powder,soda,shopping bags,
spread cheese,brown bread,canned beer,red/blush wine
tropical fruit,other vegetables,,
whole milk,white bread,newspapers,
other vegetables,white bread,newspapers,
meat,root vegetables,pastry,
hard cheese,pasta,soda,waffles
butter milk,pastry,,
canned beer,,,
sausage,white wine,shopping bags,
canned beer,,,
butter milk,yogurt,,
whole milk,pastry,newspapers,
whole milk,whipped/sour cream,semi-finished bread,margarine
oil,female sanitary products,cling film/bags,
canned beer,,,
frankfurter,brown bread,sugar,
soda,bottled beer,,
sausage,rolls/buns,bottled beer,
citrus fruit,misc. beverages,liquor,cling film/bags
beef,instant coffee,,
soda,,,
shopping bags,,,
ketchup,,,
sausage,brown bread,meat spreads,canned fish
citrus fruit,pip fruit,,
turkey,beef,root vegetables,whole milk
root vegetables,whole milk,rolls/buns,
rolls/buns,soda,female sanitary products,
sugar,,,
pork,beef,root vegetables,
sausage,white wine,long life bakery product,
beef,tropical fruit,yogurt,
root vegetables,semi-finished bread,specialty bar,
liver loaf,brown bread,bottled water,canned beer
soda,canned beer,,
sausage,ham,bottled water,
whipped/sour cream,,,
chicken,,,
root vegetables,yogurt,UHT-milk,rolls/buns
canned vegetables,,,
root vegetables,domestic eggs,,
curd,fruit/vegetable juice,specialty chocolate,
sausage,butter,bottled beer,
rolls/buns,brown bread,,
canned beer,,,
sparkling wine,,,
misc. beverages,,,
sausage,other vegetables,,
ham,whole milk,soft cheese,long life bakery product
soda,misc. beverages,,
frozen meals,misc. beverages,,
whole milk,pastry,,
frankfurter,rolls/buns,,
beverages,processed cheese,,
pork,frozen vegetables,oil,
chocolate,,,
waffles,specialty chocolate,,
other vegetables,coffee,bottled water,salty snack
frozen dessert,brandy,,
grapes,UHT-milk,,
pip fruit,bottled beer,,
other vegetables,cream cheese,coffee,dishes
turkey,roll products,dishes,
soda,,,
UHT-milk,,,
dessert,soft cheese,rolls/buns,
yogurt,beverages,bottled water,specialty bar
sausage,hamburger meat,margarine,
other vegetables,whole milk,soda,
detergent,,,
soda,,,
photo/film,,,
other vegetables,curd cheese,,
vinegar,bottled beer,,
whole milk,,,
soda,,,
domestic eggs,white wine,,
frozen vegetables,margarine,pickled vegetables,
whole milk,jam,canned fish,waffles
whole milk,,,
root vegetables,canned vegetables,soda,shopping bags
dessert,rolls/buns,soda,
frozen meals,cereals,shopping bags,
meat,other vegetables,salty snack,
brown bread,,,
sugar,,,
chocolate marshmallow,,,
berries,yogurt,,
butter,salt,margarine,sugar
grapes,soft cheese,bottled water,
beef,,,
brandy,,,
canned beer,,,
other vegetables,salt,sweet spreads,
rolls/buns,canned beer,,
whole milk,brown bread,soda,
whole milk,rolls/buns,,
yogurt,white wine,,
whole milk,oil,canned fruit,fruit/vegetable juice
frozen vegetables,,,
bottled water,bottled beer,,
yogurt,,,
curd,yogurt,,
beef,berries,onions,rolls/buns
soda,waffles,,
bottled water,fruit/vegetable juice,white wine,
yogurt,salty snack,napkins,
soda,chewing gum,,
coffee,red/blush wine,,
whole milk,domestic eggs,rolls/buns,soda
hygiene articles,shopping bags,,
yogurt,,,
cooking chocolate,,,
tropical fruit,other vegetables,whole milk,margarine
citrus fruit,yogurt,canned fruit,
pastry,coffee,chewing gum,
soda,candy,,
whole milk,sugar,cling film/bags,
beverages,pastry,bottled water,
whole milk,,,
sausage,rolls/buns,,
ice cream,,,
sausage,oil,hygiene articles,napkins
pip fruit,bottled water,candy,
yogurt,rolls/buns,,
soda,,,
chicken,whole milk,,
chicken,canned beer,shopping bags,
citrus fruit,whole milk,domestic eggs,
tropical fruit,root vegetables,domestic eggs,
yogurt,margarine,bottled water,chewing gum
chocolate,,,
bottled beer,,,
brown bread,pastry,long life bakery product,
whole milk,newspapers,,
pip fruit,berries,yogurt,
sausage,whole milk,rolls/buns,canned beer
rolls/buns,soda,,
root vegetables,herbs,whole milk,
beef,soda,newspapers,
popcorn,candy,,
shopping bags,,,
root vegetables,other vegetables,white bread,baking powder
whole milk,canned fish,cat food,pet care
yogurt,,,
pork,,,
pastry,,,
berries,coffee,,
pork,other vegetables,Instant food products,detergent
brown bread,,,
oil,bottled water,long life bakery product,
other vegetables,cream cheese,,
pastry,fruit/vegetable juice,,
root vegetables,skin care,,
whole milk,cream cheese,chewing gum,
newspapers,,,
chicken,citrus fruit,root vegetables,
hard cheese,rolls/buns,soda,shopping bags
waffles,,,
UHT-milk,,,
frankfurter,whole milk,pastry,potato products
pork,dessert,soda,shopping bags
citrus fruit,root vegetables,rolls/buns,
liquor (appetizer),,,
pip fruit,soda,,
whole milk,spices,,
tropical fruit,butter,whipped/sour cream,rolls/buns
pip fruit,whole milk,whipped/sour cream,
pastry,soda,,
misc. beverages,,,
frankfurter,beef,whole milk,chocolate marshmallow
frankfurter,rolls/buns,,
rolls/buns,,,
hamburger meat,other vegetables,,
canned beer,red/blush wine,,
herbs,,,
bottled beer,,,
ham,other vegetables,whole milk,frozen vegetables
pastry,specialty chocolate,female sanitary products,
rolls/buns,chewing gum,,
whole milk,chewing gum,,
pastry,soda,bottled beer,
grapes,,,
rolls/buns,meat spreads,,
berries,,,
bottled beer,liquor,,
canned beer,newspapers,,
UHT-milk,coffee,,
dish cleaner,,,
pork,onions,other vegetables,butter milk
pip fruit,other vegetables,,
condensed milk,,,
canned beer,cookware,,
canned beer,,,
herbs,packaged fruit/vegetables,,
yogurt,chocolate,,
sausage,yogurt,,
beef,other vegetables,canned fish,
frankfurter,soft cheese,rolls/buns,canned beer
long life bakery product,candy,,
pastry,syrup,,
canned beer,shopping bags,,
soda,,,
whipped/sour cream,canned fish,,
pip fruit,,,
tropical fruit,whole milk,rolls/buns,
bottled water,fruit/vegetable juice,,
grapes,brown bread,,
other vegetables,,,
root vegetables,other vegetables,rolls/buns,light bulbs
hamburger meat,fruit/vegetable juice,canned beer,white wine
rolls/buns,soda,,
finished products,pip fruit,frozen potato products,soda
frankfurter,margarine,bottled beer,
rolls/buns,brown bread,,
whole milk,cream cheese,newspapers,
whole milk,meat spreads,fruit/vegetable juice,
pork,frozen vegetables,,
whole milk,yogurt,pastry,waffles
rolls/buns,canned beer,,
brown bread,,,
beverages,cream cheese,rolls/buns,
potted plants,,,
frankfurter,curd,soda,
beverages,cream cheese,,
coffee,soda,,
other vegetables,specialty bar,,
liver loaf,rolls/buns,soda,
other vegetables,whole milk,domestic eggs,dishes
rolls/buns,sugar,,
whole milk,,,
tropical fruit,frozen vegetables,,
whole milk,brown bread,flower (seeds),
whole milk,waffles,,
kitchen utensil,,,
potato products,,,
soda,liquor,shopping bags,
coffee,,,
pip fruit,,,
pip fruit,whole milk,domestic eggs,
other vegetables,red/blush wine,,
grapes,berries,soda,
domestic eggs,specialty chocolate,,
rolls/buns,bottled water,bottled beer,
domestic eggs,rolls/buns,margarine,
hamburger meat,domestic eggs,,
sausage,whole milk,white bread,
bottled beer,,,
frankfurter,other vegetables,,
chicken,butter,newspapers,
dog food,canned beer,,
bottled beer,liquor,liquor (appetizer),long life bakery product
sausage,pip fruit,other vegetables,coffee
coffee,chewing gum,chocolate marshmallow,
root vegetables,,,
whole milk,,,
beverages,rolls/buns,soda,seasonal products
house keeping products,,,
meat,whole milk,specialty cheese,domestic eggs
photo/film,,,
pork,other vegetables,rolls/buns,
sausage,hard cheese,shopping bags,
tropical fruit,other vegetables,waffles,napkins
tropical fruit,whole milk,margarine,sugar
bottled beer,,,
whipped/sour cream,ice cream,potted plants,
beverages,,,
flower soil/fertilizer,,,
bottled beer,liquor,red/blush wine,shopping bags
coffee,shopping bags,,
whole milk,soda,,
soda,white wine,,
whole milk,butter,sugar,coffee
beef,Instant food products,canned beer,
whole milk,brown bread,fruit/vegetable juice,
bottled water,,,
pet care,waffles,,
ice cream,soda,misc. beverages,liquor (appetizer)
other vegetables,curd,margarine,
bottled beer,,,
beverages,cream cheese,,
rolls/buns,bottled water,soda,
pip fruit,,,
specialty bar,,,
yogurt,bottled water,male cosmetics,
sausage,butter,,
citrus fruit,hard cheese,,
pip fruit,yogurt,sliced cheese,
sausage,,,
dish cleaner,shopping bags,,
soda,fruit/vegetable juice,long life bakery product,
pork,root vegetables,other vegetables,
rolls/buns,newspapers,,
rubbing alcohol,,,
whipped/sour cream,rolls/buns,,
yogurt,popcorn,cleaner,newspapers
pip fruit,bottled water,,
dessert,yogurt,,
salty snack,specialty chocolate,,
whole milk,,,
berries,other vegetables,yogurt,
soda,,,
rolls/buns,bottled water,specialty chocolate,
pastry,soda,,
butter,,,
tropical fruit,whole milk,rolls/buns,
bottled water,soda,,
rolls/buns,,,
whole milk,,,
frankfurter,rolls/buns,,
condensed milk,coffee,napkins,
UHT-milk,cream cheese,spread cheese,rolls/buns
frozen meals,ice cream,,
sausage,,,
hard cheese,salt,canned vegetables,
whipped/sour cream,pastry,specialty bar,
ham,turkey,frozen vegetables,pastry
bottled water,white wine,,
butter,,,
whole milk,,,
frankfurter,rolls/buns,mustard,
dish cleaner,napkins,,
soda,hygiene articles,napkins,
shopping bags,,,
rolls/buns,liquor,red/blush wine,
margarine,candy,,
napkins,candles,,
salty snack,,,
white wine,,,
yogurt,artif. sweetener,fruit/vegetable juice,shopping bags
domestic eggs,salty snack,popcorn,napkins
pork,,,
sugar,,,
chewing gum,,,
dessert,frozen meals,soda,seasonal products
beverages,pastry,newspapers,
UHT-milk,pastry,waffles,
frozen vegetables,bottled beer,,
soda,bottled beer,liquor,red/blush wine
citrus fruit,butter,,
liver loaf,,,
rolls/buns,brown bread,specialty bar,
rolls/buns,,,
tropical fruit,pip fruit,grapes,whole milk
whole milk,semi-finished bread,coffee,canned beer
soda,candy,,
domestic eggs,specialty bar,seasonal products,shopping bags
frozen meals,white bread,fruit/vegetable juice,
canned beer,,,
sausage,spices,newspapers,
rolls/buns,,,
citrus fruit,tropical fruit,pip fruit,other vegetables
whole milk,domestic eggs,,
other vegetables,whole milk,butter milk,margarine
fish,rolls/buns,potted plants,
ham,whole milk,white bread,bottled beer
beef,soft cheese,bottled beer,
specialty bar,,,
tropical fruit,canned vegetables,bottled beer,specialty chocolate
whole milk,zwieback,salty snack,
other vegetables,whole milk,,
whole milk,coffee,chocolate,shopping bags
root vegetables,whole milk,,
male cosmetics,,,
bottled beer,,,
root vegetables,whole milk,yogurt,
soda,chocolate,candy,
sausage,pastry,,
canned beer,,,
salty snack,,,
frankfurter,cream cheese,white bread,
root vegetables,whole milk,curd,
dessert,bottled beer,candy,
sausage,beef,other vegetables,
ice cream,soda,specialty chocolate,
curd cheese,rolls/buns,bottled beer,
rolls/buns,bottled water,liquor,
canned beer,,,
hamburger meat,,,
hamburger meat,pip fruit,root vegetables,other vegetables
tropical fruit,domestic eggs,rolls/buns,pastry
rolls/buns,,,
margarine,fruit/vegetable juice,,
tropical fruit,whole milk,,
sausage,brown bread,margarine,bottled beer
jam,cocoa drinks,soda,
citrus fruit,pip fruit,,
pip fruit,coffee,,
sausage,soft cheese,mayonnaise,ice cream
sausage,tropical fruit,rolls/buns,pastry
photo/film,,,
hamburger meat,berries,other vegetables,
whole milk,pastry,,
liqueur,,,
pastry,soda,,
other vegetables,whole milk,soda,specialty bar
canned beer,,,
fish,whole milk,white bread,detergent
whole milk,white bread,,
citrus fruit,yogurt,fruit/vegetable juice,napkins
shopping bags,,,
other vegetables,newspapers,,
beef,other vegetables,pastry,
bottled beer,shopping bags,,
beef,root vegetables,other vegetables,whipped/sour cream
rolls/buns,soda,waffles,shopping bags
soda,,,
waffles,,,
dessert,,,
canned beer,liquor (appetizer),,
canned beer,,,
soda,fruit/vegetable juice,,
bottled beer,,,
flower soil/fertilizer,,,
frankfurter,packaged fruit/vegetables,soft cheese,soda
tropical fruit,sliced cheese,domestic eggs,zwieback
canned beer,,,
beef,citrus fruit,other vegetables,rolls/buns
frankfurter,sausage,Instant food products,
beef,other vegetables,whole milk,ice cream
root vegetables,other vegetables,,
beef,,,
other vegetables,rolls/buns,red/blush wine,
other vegetables,bottled beer,,
ice cream,sparkling wine,,
chicken,root vegetables,yogurt,
sausage,frozen potato products,,
root vegetables,other vegetables,,
soda,,,
whipped/sour cream,frozen vegetables,frozen meals,
rolls/buns,,,
tropical fruit,whipped/sour cream,jam,
sausage,rolls/buns,shopping bags,
citrus fruit,,,
cling film/bags,,,
yogurt,napkins,,
whole milk,shopping bags,,
domestic eggs,,,
hygiene articles,,,
whole milk,white bread,,
whole milk,whipped/sour cream,cream cheese,soda
beef,,,
frankfurter,processed cheese,soda,
soda,,,
margarine,misc. beverages,,
pork,,,
pastry,,,
ice cream,,,
rolls/buns,,,
nuts/prunes,liquor,,
sausage,whole milk,brown bread,
curd cheese,frozen meals,,
coffee,,,
rolls/buns,soda,canned beer,
rolls/buns,,,
soda,,,
citrus fruit,tropical fruit,other vegetables,potted plants
frozen meals,,,
coffee,hygiene articles,,
condensed milk,margarine,fruit/vegetable juice,canned beer
grapes,butter,rum,
whole milk,mustard,,
tropical fruit,pip fruit,brown bread,
pastry,,,
beef,,,
ham,,,
whole milk,,,
sausage,soda,canned beer,chewing gum
hamburger meat,,,
other vegetables,oil,margarine,dishes
pip fruit,canned beer,white wine,
rolls/buns,coffee,,
bottled beer,,,
rolls/buns,pastry,soda,
frozen meals,,,
yogurt,rolls/buns,chewing gum,
rolls/buns,Instant food products,,
chicken,napkins,,
hamburger meat,baking powder,sweet spreads,
citrus fruit,other vegetables,whole milk,soda
detergent,softener,shopping bags,
coffee,,,
oil,ketchup,coffee,
beef,cat food,newspapers,
rolls/buns,margarine,,
canned beer,,,
pip fruit,ice cream,bottled beer,
tropical fruit,yogurt,coffee,
chicken,,,
rolls/buns,soda,specialty bar,
organic sausage,mustard,ready soups,soda
baking powder,bottled water,salty snack,chewing gum
red/blush wine,,,
bottled beer,,,
frankfurter,root vegetables,onions,canned beer
detergent,,,
butter,yogurt,whipped/sour cream,
meat,yogurt,napkins,
root vegetables,butter milk,cream cheese,spread cheese
meat,newspapers,,
whole milk,brown bread,bottled beer,newspapers
other vegetables,whole milk,yogurt,spices
bottled beer,chocolate,specialty bar,
canned beer,,,
sausage,frozen vegetables,seasonal products,
frozen fruits,detergent,,
other vegetables,soft cheese,soda,bottled beer
brown bread,,,
beverages,,,
liquor (appetizer),,,
chocolate,specialty bar,,
whole milk,beverages,pastry,soda
sausage,bottled beer,liquor,red/blush wine
liquor (appetizer),,,
rolls/buns,,,
yogurt,beverages,bottled beer,dishes
chewing gum,shopping bags,,
tropical fruit,spread cheese,rolls/buns,soda
salty snack,newspapers,photo/film,
frankfurter,rolls/buns,soda,specialty bar
specialty chocolate,light bulbs,,
curd,,,
root vegetables,white bread,chewing gum,
whole milk,frozen vegetables,specialty chocolate,
